direction_index,direction,source_view,target_view,comparison_id,comparator_id,comparator_label,identity_token,identity_effect,identity_effect_rgb8,seed_2026080447_effect,seed_2026080448_effect,seed_2026080449_effect,seed_2026080450_effect,seed_2026080451_effect
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-076,0.010744791454489089,2.739921820894718,0.010744791454489089,0.03345640284835166,0.03368976655996067,-0.006871337504506858,-0.07555009293481238
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-077,-0.04404910219212377,-11.23252105899156,-0.04404910219212377,-0.0529778587975,-0.024788173536459623,-0.0006236632011438759,-0.08328879212862567
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-078,-0.010233528816547127,-2.6095498482195176,-0.050251238716718466,-0.00535882079703176,-0.029348949113717465,-0.002393069589494645,-0.010233528816547127
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-079,-0.021321157830348908,-5.436895246738971,-0.021321157830348908,-0.030350392279417632,-0.03207919584668201,0.015170964425888611,0.008249370408230927
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-080,-0.004086995426388018,-1.0421838337289446,-0.004086995426388018,-0.026713006358061536,0.005139413405032378,-0.02899479589291984,0.031010053200381194
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-081,-0.0032474308412660524,-0.8280948645228434,-0.05150772275886051,-0.0032474308412660524,0.015297552449973606,0.023087363207229872,-0.051852849346620045
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-082,-0.03665768121880991,-9.347708710796528,-0.036989035487577704,-0.060545052611478856,-0.03665768121880991,-0.00654909824365163,-0.026416653045662875
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-083,-0.02138903599518996,-5.454204178773439,-0.015696806288682502,-0.02138903599518996,0.026117925689770644,-0.02417474530446223,-0.05897734337128124
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-084,-0.016447319238035524,-4.194066405699059,-0.016447319238035524,-0.03737211477447738,-0.029545485755210515,0.05450433110063141,0.015962556944237094
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-085,-0.009398192763328539,-2.3965391546487775,0.00015732958912850759,-0.005025532593329746,-0.06035854525864123,-0.02208306339879834,-0.009398192763328539
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-086,0.018134059559931803,4.62418518778261,-0.021479954558384196,0.027498342704189827,0.018134059559931803,0.03596029135034137,0.001201657969774561
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-087,0.020192967568125053,5.149206729871889,-0.005361904913470855,0.020192967568125053,0.037090327590703964,0.03142289583172117,0.004296528867312854
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-088,0.010027584930260985,2.557034157216551,0.014481246335939946,0.008997900603395503,0.07690678042444316,-0.024179878085851675,0.010027584930260985
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-089,-0.0016353666782379234,-0.41701850295067044,-0.019616668739102103,0.013826063094717081,-0.0016353666782379234,0.015254160671523131,-0.004453754650823982
